A_1	A_2	B_1	B_2
chr1:198763436-198764136	4226.7871260643	2966.77625143528	5324.19123744965	6323.60307455063
chr1:198778258-198778871	1810.8437319994	1878.8618054986	1639.01082849503	980.356626272202
chr1:198814933-198815550	5858.17457437515	3418.11942756176	4020.82507228851	3118.0503950119
chr1:198850238-198850945	9789.8347299099	7186.86612439156	6927.4424943924	6687.50260567665
chr1:198861209-198861762	3372.52705407143	1601.0026409626	1778.57509803772	596.565985679626
chr1:198873521-198874018	1776.73387479782	1921.49711513519	3190.36219215393	2346.49348020554
chr1:198904500-198905131	6098.4328660965	5187.45124125481	6357.65999031067	4597.53339242935
chr1:198906331-198906914	8231.11549019814	6284.92034375668	6101.59880161285	7453.102891922
chr1:198939954-198940556	4008.77730023861	2605.12097024918	2076.15694999695	2398.19529008865
chr1:198952567-198953531	5487.4066054821	3807.70982682705	5740.57577562332	5132.45393586159
chr1:198976493-198976842	1794.53168320656	1274.62718570232	895.054899215698	198.854994773865
chr1:198979951-198980612	2595.39204835892	3013.82685005665	2883.55393409729	2907.26605558395
chr1:198998625-198999389	7363.5027295351	5391.07469701767	6566.42204332352	5671.35232877731
chr1:199015129-199015594	682.218255519867	770.363720297813	371.401230812073	695.992481708527
chr1:199023771-199024354	1779.7015607357	514.55579996109	1042.69265556335	405.664189338684
chr1:199052682-199053178	3675.07525753975	4040.72765189409	2902.01017951965	3635.07439470291
chr1:199053352-199054079	6010.93545603752	4511.18144106865	8471.87665653229	8210.74237990379
chr1:199058439-199059074	4223.81914401054	2755.0752376318	258.366073608398	695.993983745575
chr1:199092249-199093227	12296.243761301	8668.79185336828	12530.7758569717	11802.065819025
chr1:199093463-199093920	2595.39303183556	1775.95069921017	1960.81597805023	795.421981811523
chr1:199098342-199098660	889.850044250488	807.851749718189	471.74876832962	695.993494987488
chr1:199132604-199133597	2067.41806101799	2639.66822844744	2354.13066244125	2169.51150345802
chr1:199141479-199142840	6036.14768266678	5955.6099114418	3047.33656597137	4573.67243766785
chr1:199180379-199180801	298.09908592701	636.578281879425	403.696990013123	198.854994773865
chr1:199195220-199195817	5755.85107052326	3141.72382676601	1664.38652086258	1751.91602063179
chr1:199197861-199198369	1112.31251358986	1609.82307553291	1636.70446538925	894.849479198456
chr1:199211245-199212056	3743.30158853531	2912.38383638859	1044.99849414825	894.84897851944
chr1:199212446-199212876	519.07851099968	1121.73095667362	1414.09388637543	805.36424279213
chr1:199241295-199242403	12925.0739943981	8122.61535525322	13024.4261202812	12265.4011063576
chr1:199249239-199249835	4297.97208356857	2744.04597121477	2144.20872831345	2585.1194858551
chr1:199256733-199257174	1631.39206171036	1727.43594348431	1310.28558826447	1093.70399713516
chr1:199259272-199259772	2405.56231665611	1286.38797998428	1153.4209728241	695.993483066559
chr1:199372504-199373805	6528.53333997726	5008.83046650887	7785.59346199036	5279.60868239403
chr1:199374059-199374595	3759.61532235146	1429.72902387381	2170.73841285706	1869.24091815948
chr1:199391226-199391918	5217.4835486412	3095.41924184561	4432.59807634354	2783.97446870804
chr1:199403411-199403961	4599.04324138165	3073.36540752649	2814.3462562561	2286.83698177338
chr1:199430030-199430618	2966.16757512093	3628.35079467297	4959.71298217773	4018.86453461647
chr1:199432604-199433226	6669.43089592457	4805.94743478298	8171.98859786987	6351.44166374207
chr1:199459864-199460164	655.522522211075	589.533611655235	452.140628814697	427.538378953934
chr1:199484398-199484920	2921.67268872261	1158.48495101929	311.423392295837	139.198496341705
chr1:199491378-199492446	3040.32157659531	1506.91218972206	2444.09792089462	298.282492160797
chr1:199498128-199498809	2751.11973488331	1750.95901620388	634.380984306335	397.709989547729
chr1:199515140-199515987	5884.87756466866	5976.18712747097	2291.84698534012	2581.14239788055
chr1:199528806-199529358	1483.0830514431	1506.91193044186	1095.74997425079	2485.69393157959
chr1:199582262-199582760	1572.06883072853	889.445742368698	1268.7629699707	1724.07622051239
chr1:199615830-199616327	1186.4665210247	476.331591129303	953.878316402435	497.138488292694
chr1:199626437-199626874	1316.97808814049	1083.50634849072	115.341997146606	298.282492160797
chr1:199647948-199648374	812.730099201202	624.816888570786	519.038987159729	795.421504974365
chr1:199653839-199654291	2573.14981579781	1656.13316816092	2516.76545333862	1515.2780880928
chr1:199654408-199654927	2415.94132637978	2330.20045042038	2064.62377548218	1292.55849123001
chr1:199656373-199656813	4171.91512596607	3540.8743057251	2170.73888969421	2312.68963313103
chr1:199660566-199661137	5932.33299255371	5668.927529037	4090.03027057648	4175.96541643143
chr1:199711580-199712238	6927.47923338413	4320.05598795414	4278.03980016708	4052.6718506813
chr1:199728156-199728775	3114.47454690933	1896.50388240814	1089.98287439346	1034.04747486115
chr1:199750035-199750579	2088.17948722839	1975.15735638142	2455.63569688797	1590.84149599075
chr1:199753274-199753829	2853.45257258415	2461.77846384048	1080.7545132637	1449.65542721748
chr1:199791813-199792272	148.308002948761	1176.12639069557	991.941175460815	1038.02458667755
chr1:199824649-199825110	5564.52976512909	3384.30329465866	3347.22685527802	1992.53108882904
chr1:199826133-199826705	9875.85299885273	5038.23328816891	5159.25320672989	7005.67867970467
chr1:199828559-199829183	8021.99179685116	6388.57037377357	5787.87047672272	4921.66969180107
chr1:199836604-199837225	2804.51180362701	2168.48236918449	2595.19698619843	1684.30334353447
chr1:199867714-199868281	1112.31153011322	1607.61723953485	1605.56160163879	1988.55298757553
chr1:199878108-199878699	1769.31847465038	545.429066896439	2214.56737041473	795.421481132507
chr1:199886993-199888035	7765.41750240326	6453.25924658775	7571.06037521362	6120.76572036743
chr1:199910618-199911164	1036.67527770996	682.154040813446	1166.10859251022	2579.15283465385
chr1:199945776-199946284	1631.39181733131	2397.09208345413	809.700819969177	365.893190383911
chr1:199974183-199974816	4128.90034532547	2793.30027961731	1690.9151802063	1292.55949258804
chr1:199998042-199998549	1951.73893022537	1332.69799149036	920.429137229919	849.112421989441
chr1:200008118-200008932	2346.23811411858	2886.65514540672	2224.94712495804	1654.47608375549
chr1:200045153-200045822	4926.80387425423	3707.73436570168	2869.71194076538	2485.6929898262
chr1:200059342-200059903	1273.96878576279	1122.4655623436	1675.91921854019	497.137999534607
chr1:200100534-200101060	1671.4351927042	962.953128814697	2407.19005537033	2286.83898448944
chr1:200119694-200120295	3626.13911807537	3197.59448766708	5121.19022846222	4975.35909795761
chr1:200123345-200123747	2006.6118158102	1789.91678738594	1560.57822275162	819.28315114975
chr1:200141365-200142660	11526.5269122124	8673.93337488174	10895.2133235931	11179.6468229294
chr1:200148469-200149105	4711.75662922859	3796.68130302429	3006.96994495392	1847.36630105972
chr1:200149799-200150414	4033.98347234726	4607.47434437275	5229.615234375	4633.32709741592
chr1:200153472-200153764	2525.6919567585	1798.00489580631	949.265427589417	1093.70447397232
chr1:200175440-200176025	5005.40347099304	3840.7858133316	3184.59959840775	3623.14214420319
chr1:200180218-200181140	6228.94760966301	4925.02779960632	4083.1097984314	3778.25144529343
chr1:200193229-200193947	3740.3368704319	3393.12457215786	5032.37293291092	4076.53546333313
chr1:200202443-200203036	3879.74171543121	2662.45261502266	4482.1976146698	4374.81249570847
chr1:200209708-200210222	3126.33817529678	2500.73971557617	2332.21623134613	4832.1839632988
chr1:200211452-200212633	9144.68231844902	6562.78422403336	8225.04492139816	7288.04952645302
chr1:200265185-200265780	1779.70005869865	1996.47418344021	2198.42001533508	3205.54873180389
chr1:200271517-200272212	1100.44734454155	1515.73308026791	3349.53460121155	1849.35479593277
chr1:200280314-200280783	1760.41950571537	1836.22832047939	2036.9436750412	894.848990440369
chr1:200283434-200283829	2298.78053236008	1249.63400363922	1773.96194267273	1980.59930038452
chr1:200286281-200286857	4682.09068644047	3256.3993114233	3410.66543054581	1789.69798088074
chr1:200292845-200293457	5358.37559115887	2440.4610376358	1061.14637374878	1292.55896806717
chr1:200305477-200306212	1889.44696164131	2172.89386749268	2532.91226005554	1984.57660484314
chr1:200311757-200312414	2227.59217023849	1887.68344688416	1070.37373352051	1765.83581018448
chr1:200321161-200321835	7978.98888230324	5711.56508147717	4140.785779953	3559.509973526
chr1:200332252-200332809	3864.91455161572	3904.73982214928	3664.4183011055	2698.46830105782
chr1:200341130-200341686	5030.62058663368	3544.54559457302	3081.94419574738	4346.97423887253
chr1:200348427-200349006	6448.44615602493	4342.84900832176	3121.15947341919	2783.97151231766
chr1:200350562-200351198	4339.50155711174	3079.98125779629	2589.4312543869	1863.27431702614
chr1:200378811-200379695	6043.56740355492	4087.03920304775	6505.29221534729	5170.23994922638
chr1:200384817-200385895	13110.4565153122	9392.10614752769	11200.8724269867	11454.0715479851
chr1:200397377-200398980	8201.45259618759	5658.63805758953	7379.58710479736	3479.96941804886
chr1:200407951-200408544	4226.79156064987	2674.21739983559	3042.72341060638	3778.25194597244
chr1:200414263-200414865	3301.34555029869	3182.15976828337	2625.18442726135	1889.12298679352
chr1:200422392-200422776	1103.41365265846	610.115940093994	358.713611125946	684.06227350235
chr1:200426878-200427396	964.003527164459	1147.45823532343	1321.82028865814	795.421481132507
chr1:200452492-200453156	6403.95908260345	6553.23569983244	8379.6028637886	5784.69395565987
chr1:200457636-200458320	4530.82171261311	2352.25345253944	2306.84144496918	2515.52121520042
chr1:200479206-200479539	2455.98239159584	1262.86588180065	1622.86292505264	1469.54095053673
chr1:200481251-200481855	4975.7404845953	3234.34789776802	3748.6204624176	2585.11899709702
chr1:200496240-200496750	757.855397105217	1596.59120213985	1211.09147071838	1093.70448589325
chr1:200527930-200528484	1557.23903179169	1054.10348689556	1711.6767873764	1700.21273255348
chr1:200579781-200580545	1705.54656982422	2227.28890657425	2064.62275028229	2386.26445531845
chr1:200589236-200590297	10172.4646915197	6914.1513479352	7836.3365020752	7357.64393806458
chr1:200608982-200609577	3449.6533331871	2643.34454441071	3122.30938863754	4114.31538510323
chr1:200628345-200628777	2094.11506390572	670.391810059547	1672.45995998383	894.848489761353
chr1:200638352-200639561	21080.5474298	12769.0649613142	15160.5715837479	14858.4730238914
chr1:200653064-200653637	3633.55512619019	1781.83126425743	865.065479278564	695.993483066559
chr1:200668896-200669536	6896.33904695511	4657.46479892731	6484.53430366516	5766.80544614792
chr1:200677696-200678447	5840.38067150116	3594.53857594728	4430.28968667984	2483.70339655876
chr1:200693084-200693575	1359.98738515377	1047.48745411634	346.025991439819	1043.9902484417
chr1:200707520-200708941	11155.7480149269	7987.36468172073	7936.68945169449	6462.80297040939
chr1:200746039-200746517	815.696024894714	1065.86442887783	2076.15897655487	1823.50383067131
chr1:200753582-200754167	1186.46653294563	1911.20489537716	2000.03278160095	1690.27098417282
chr1:200763570-200764744	7034.2656712532	3326.23205631971	4123.48290681839	3690.75553417206
chr1:200771846-200772456	1853.85655760765	2364.01474678516	1505.21406412125	2286.83599233627
chr1:200797464-200798014	480.518300056458	1213.61493045092	1442.92938566208	1193.13198328018
chr1:200807770-200808379	2650.27182865143	1292.26908195019	1464.84386444092	1350.22691655159
chr1:200857244-200857967	4145.22033369541	2649.9598222971	584.783925533295	1831.45760154724
chr1:200865650-200866241	3339.90627980232	1598.06186181307	2643.64110183716	580.657085418701
chr1:200867374-200867891	2783.74318826199	2201.56104105711	465.98166847229	0
chr1:200874606-200875305	2454.50449407101	1947.9583799839	2820.11483430862	1093.70398521423
chr1:200894919-200895428	1491.98279547691	1054.10309815407	634.380984306335	552.817886829376
chr1:200951191-200951543	1724.82572090626	1096.73786354065	1163.80125188828	994.276988506317
chr1:200994730-200995202	3040.3213121891	2253.01718151569	1009.24247503281	1338.29661822319
chr1:201011959-201012462	1637.32438182831	1555.4276419878	1610.17578220367	1674.3620839119
chr1:201041167-201041767	5365.79423713684	2744.78563284874	615.926264762878	1292.55900382996
chr1:201054980-201055476	964.004021883011	1448.84111636877	1211.0919713974	1077.79579591751
chr1:201083112-201083901	9402.7414059639	6869.31895846128	8240.04492235184	6719.31629061699
chr1:201095801-201096375	4968.32453608513	3877.54038870335	3892.79199838638	1889.12799358368
chr1:201097097-201097704	7050.57744479179	4382.53787171841	5151.18222332001	4183.91216564178
chr1:201106619-201107320	6851.8441426754	4610.41463422775	5737.11699390411	5070.81391811371
chr1:201123082-201123960	4922.35064661503	2389.00683224201	5197.31594657898	3977.10798978806
chr1:201139557-201140693	17992.7702286243	13285.8200390339	17056.7953739166	14872.3959460258
chr1:201142325-201142753	5491.85831320286	3548.95821142197	1241.08089065552	596.565997600555
chr1:201153755-201154531	7124.7286529541	5238.9054889679	5611.39528989792	5766.80644750595
chr1:201160620-201161257	8397.21435046196	6339.32447755337	5031.22096729279	4166.01782536507
chr1:201199034-201199839	6031.70001614094	5526.32497119904	4472.96419906616	5381.02376413345
chr1:201228894-201229437	2245.38825345039	2192.00546872616	958.492496967316	519.011915683746
chr1:201230776-201231312	3651.3512699604	2627.17276835442	980.407476425171	1737.99629116058
chr1:201235815-201236365	6813.28290843964	4170.10123747587	3559.45710754395	2585.12047529221
chr1:201237018-201237454	3391.81199657917	3064.54463672638	2056.54985952377	1292.55999326706
chr1:201237741-201238278	5724.69588160515	3382.83415985107	3930.85635948181	3300.99943399429
chr1:201252248-201252821	3071.4672883749	2871.21745204926	1663.2326002121	2036.2786989212
chr1:201278465-201278942	2601.3277990818	2312.55870747566	2673.63004493713	1889.12600278854
chr1:201345906-201346395	1846.43865406513	1602.47283667326	1032.31137514114	1759.87018108368
chr1:201352999-201353714	7587.45167160034	4847.10768973827	7864.02654075623	5182.16958618164
chr1:201377318-201377730	1947.28859674931	1337.10902476311	1591.72161102295	1855.31915163994
chr1:201399398-201400212	3302.82735073566	2999.12177205086	807.393980026245	1193.13147068024
chr1:201404918-201405770	3893.09546780586	4080.42349278927	4637.90731430054	3557.52246284485
chr1:201420007-201420558	3194.56140708923	4250.22654855251	4832.8347826004	4231.64129590988
chr1:201423104-201423668	7623.04326725006	4870.63380479813	6018.54657936096	4708.89088964462
chr1:201425658-201426524	14035.9007792473	9861.08605146408	12162.821103096	8566.68131351471
chr1:201430197-201431552	26855.6634645462	17511.0540847778	20655.4689054489	17328.2646336555
chr1:201437774-201438830	9473.93286156654	8910.62865352631	9407.29683685303	9254.72895288467
